"","batter_id","year","pitches","stuff_rv_70","pitch_rv_150","woba_fg"
"527",621559,2021,69,-0.135,-0.141,0.0549409375
"528",621563,2021,1716,0.033,0.464,0.310766635974304
"529",621566,2021,2725,0.091,0.754,0.375417950540958
"530",621573,2021,166,0.2,0.389,0.337676166666667
"531",622065,2021,14,0.311,-0.73,0
"532",622072,2021,173,0.226,0.564,0.0843557317073171
"533",622075,2021,10,0.222,0.326,0
"534",622088,2021,23,0.458,2.046,0.17292925
"535",622098,2021,7,1.572,0.926,0
"536",622100,2021,415,-0.054,-0.338,0.2763532
"537",622110,2021,1238,0.112,0.161,0.325678536741214
"538",622168,2021,37,-0.037,1.015,0.0799140909090909
"539",622268,2021,244,0.231,0.148,0.266621313432836
"540",622446,2021,4,0.479,0.446,0
"541",622491,2021,159,0.416,0.134,0.1760280625
"542",622503,2021,28,-0.098,-0.391,0
"543",622534,2021,1514,-0.039,0.076,0.295892484261501
"544",622569,2021,349,0.027,0.337,0.279027548780488
"545",622608,2021,153,0.498,0.613,0.046266052631579
"546",622666,2021,69,0.174,0.928,0.0922289333333333
"547",622668,2021,22,1.071,2.116,0.392693
"548",622682,2021,856,0.186,0.473,0.303839630841121
"549",622694,2021,44,0.192,0.27,0.0732545833333333
"550",622761,2021,791,0.024,0.214,0.283387049751244
"551",622766,2021,11,0.638,-0.921,0
"552",623167,2021,6,0.166,-2.312,0
"553",623182,2021,46,0.112,1.135,0.373052625
"554",623205,2021,253,0.148,0.305,0.255885253731343
"555",623323,2021,15,0.035,0.612,0.21976375
"556",623437,2021,5,0.63,3.601,0
"557",623465,2021,15,0.849,1.204,0
"558",623485,2021,18,0.131,-0.077,0.175811
"559",623508,2021,51,0.306,0.461,0.135239230769231
"560",623520,2021,1205,0.04,0.304,0.26133675
"561",623912,2021,1320,0.047,0.467,0.298352101694915
"562",623993,2021,1690,0.156,0.656,0.315671305418719
"563",624133,2021,67,0.579,0.66,0.265333555555556
"564",624413,2021,2252,-0.02,0.418,0.360039300970874
"565",624414,2021,681,0.206,0.359,0.336680910404624
"566",624415,2021,799,0.151,0.498,0.306097070048309
"567",624418,2021,3,0.009,-1.232,0
"568",624419,2021,28,0.235,0.727,0.322227833333333
"569",624424,2021,1954,0.046,0.66,0.318380561027837
"570",624428,2021,2269,0.133,0.579,0.344701008169935
"571",624431,2021,1026,0.052,0.343,0.260197181506849
"572",624503,2021,759,0.067,0.536,0.285054070754717
"573",624512,2021,583,0.001,0.852,0.283140930379747
"574",624513,2021,1115,0.093,0.801,0.296667081712062
"575",624522,2021,26,0.459,0.625,0.146509166666667
"576",624585,2021,2374,-0.086,0.341,0.326536523569024
"577",624641,2021,1155,0.051,0.697,0.323903816878981
"578",628317,2021,10,0.044,0.153,0.293018333333333
"579",628338,2021,1287,-0.015,0.674,0.289353867069486
"580",628450,2021,1105,0.058,0.854,0.320398724014337
"581",628451,2021,890,0.071,0.383,0.332761236641221
"582",628711,2021,208,0.484,1.046,0.198512982142857
"583",630105,2021,2364,0.033,0.348,0.339029625203252
"584",640444,2021,131,0.356,1.002,0.0981765
"585",640449,2021,915,0.065,0.568,0.289838497630332
"586",640455,2021,17,0.829,0.5,0.53017625
"587",640457,2021,2181,-0.065,0.542,0.332786219152855
"588",640458,2021,851,0.045,0.259,0.291571154185022
"589",640461,2021,900,0.142,0.429,0.306770090128755
"590",640464,2021,10,0.99,0.644,0.293018333333333
"591",640470,2021,93,0.305,-0.003,0.0907232903225806
"592",641154,2021,117,0.5,0.831,0.0801064516129032
"593",641302,2021,6,0.718,0.894,0
"594",641313,2021,1965,0.034,0.423,0.343099784386617
"595",641343,2021,1167,0.129,0.325,0.251874814381271
"596",641355,2021,1409,0.158,0.522,0.236317057971014
"597",641360,2021,8,0.16,-0.384,0.293018333333333
"598",641394,2021,8,0.937,2.301,0.691717
"599",641432,2021,1009,0.113,0.495,0.301467269784173
"600",641447,2021,9,1.554,2.654,0
"601",641470,2021,920,0.152,0.447,0.30031908
"602",641482,2021,1,-0.855,-6.422,0
"603",641487,2021,2663,0.181,0.455,0.308211470137825
"604",641505,2021,309,0.304,0.69,0.211207338028169
"605",641531,2021,2043,-0.004,0.541,0.289245655430712
"606",641540,2021,6,-0.04,-3.678,0.293018333333333
"607",641541,2021,7,0.582,3.351,0.360966
"608",641553,2021,523,0.028,0.251,0.362467740740741
"609",641561,2021,183,-0.001,0.478,0.275189943396226
"610",641583,2021,142,0.069,-0.458,0.2037445
"611",641584,2021,1132,0.081,0.765,0.325329065891473
"612",641598,2021,989,-0.015,0.119,0.368525238297872
"613",641645,2021,655,0.087,0.5,0.312554157894737
"614",641658,2021,1829,0.117,0.561,0.287367617154812
"615",641680,2021,1094,0.198,0.945,0.258892129151292
"616",641682,2021,1,0.08,3.212,0
"617",641684,2021,147,0.168,0.176,0.315530243243243
"618",641712,2021,19,0.179,1.447,0.392693
"619",641745,2021,25,0.709,1.056,0
"620",641771,2021,86,-0.155,0.164,0.0713987272727273
"621",641778,2021,124,0.648,0.782,0.256578206896552
"622",641786,2021,595,0.09,0.32,0.321964856164384
"623",641793,2021,15,0.211,1.213,0.21976375
"624",641796,2021,533,0.01,-0.068,0.240953095238095
"625",641816,2021,226,0.331,0.337,0.0931729827586207
"626",641820,2021,2374,-0.042,0.328,0.326487994906621
"627",641829,2021,583,0.314,0.491,0.26218955704698
"628",641851,2021,5,0.813,-0.604,0
"629",641856,2021,1254,0.129,0.639,0.280191900684931
"630",641857,2021,2342,0.141,0.792,0.328103459552496
"631",641907,2021,6,0.136,0.922,0
"632",641914,2021,240,0.078,0.108,0.231251016393443
"633",641924,2021,181,-0.058,-0.226,0.263258177777778
"634",641927,2021,9,0.764,3.758,0.4395275
"635",641929,2021,8,0.554,3.907,0
"636",641933,2021,2042,-0.053,0.394,0.385269312149533
"637",641941,2021,8,-0.663,0.931,0
"638",641943,2021,108,-0.149,-0.395,0.182405038461538
"639",641999,2021,15,0.739,0.394,0.230572333333333
"640",642028,2021,53,0.313,0.828,0.053209
"641",642073,2021,3,0.631,0.098,0
"642",642082,2021,308,0.251,0.075,0.210410777777778
"643",642086,2021,1810,0.056,0.551,0.294275628630705
"644",642092,2021,56,0.138,-1.044,0
"645",642133,2021,1076,0.172,0.51,0.311863327272727
"646",642136,2021,25,0.393,1.5,0.1963465
"647",642162,2021,1037,0.068,0.389,0.239168184210526
"648",642165,2021,1302,0.175,0.683,0.284861311258278
"649",642180,2021,603,0.099,0.617,0.319068958646617
"650",642201,2021,845,0.106,0.111,0.25410140776699
"651",642203,2021,60,0.036,-1.439,0.0923983529411765
"652",642211,2021,480,0.132,0.729,0.2205306328125
"653",642221,2021,222,0.082,-0.016,0.186904822580645
"654",642232,2021,19,-0.546,-3.1,0
"655",642336,2021,920,-0.026,0.784,0.299621464566929
"656",642350,2021,197,0.217,0.922,0.409190333333333
"657",642423,2021,837,0.113,0.418,0.238658834101382
"658",642456,2021,25,0.444,-0.644,0.21976375
"659",642545,2021,11,0.254,0.545,0
"660",642547,2021,146,0.356,0.794,0.107895820512821
"661",642701,2021,7,0.63,-0.924,0
"662",642708,2021,2086,0.074,0.405,0.311711682539683
"663",642715,2021,2148,0.032,0.467,0.351366790654206
"664",642721,2021,1120,-0.081,-0.029,0.277912006968641
"665",642727,2021,1051,0.251,0.815,0.28099634
"666",642731,2021,506,0.168,0.494,0.348685
"667",642736,2021,335,0.164,0.345,0.179742152173913
"668",642851,2021,526,-0.037,-0.251,0.221480946564886
"669",643217,2021,2002,0.115,0.537,0.319826466666667
"670",643230,2021,23,1.065,0.811,0.206941666666667
"671",643256,2021,9,-0.156,-1.063,0
"672",643265,2021,958,-0.117,0.417,0.374856429166667
"673",643269,2021,247,0.157,-0.341,0.25073809375
"674",643289,2021,653,0.151,0.222,0.274181386740331
"675",643290,2021,13,-0.265,1.64,0.413883333333333
"676",643327,2021,1,-0.647,12.221,NA
"677",643376,2021,659,0.085,0.27,0.349175603550296
"678",643377,2021,12,1.182,-0.126,0
"679",643393,2021,1467,0.208,0.77,0.352272603133159
"680",643396,2021,2320,0.093,0.508,0.289016520123839
"681",643418,2021,475,0.11,0.209,0.277298876106195
"682",643436,2021,38,0.234,0.741,0.272203
"683",643446,2021,1481,0.065,0.53,0.292798403341289
"684",643524,2021,908,0.002,0.526,0.397988438735178
"685",643565,2021,839,0.249,0.493,0.255162232044199
"686",643778,2021,3,1.144,0.759,0
"687",644374,2021,919,0.057,0.459,0.302376504166667
"688",644433,2021,72,0.617,1.236,0.2902303125
"689",645261,2021,255,0.222,-0.069,0.0716283220338983
"690",645277,2021,2461,0.204,0.769,0.335802270479134
"691",645302,2021,1346,0.083,0.243,0.2812245
"692",645305,2021,9,0.456,-0.235,0.620825
"693",645801,2021,290,0.19,1.359,0.254280802816901
"694",646240,2021,2344,0.066,0.594,0.37472032423756
"695",647304,2021,847,0.137,0.768,0.29889345625
"696",647315,2021,6,0.856,-0.648,0
"697",647351,2021,1485,0.142,0.583,0.302712524324324
"698",649557,2021,1107,0.063,0.319,0.308213147058824
"699",649966,2021,2204,0.025,0.409,0.339433078125
"700",650331,2021,515,0.033,0.708,0.295112782258065
"701",650333,2021,1889,0.089,0.911,0.320302341304348
"702",650347,2021,1,1.927,-2.572,0
"703",650391,2021,780,-0.016,0.479,0.311479398230089
"704",650402,2021,1957,-0.066,0.075,0.299514837113402
"705",650489,2021,1607,0.249,0.715,0.267948329545455
"706",650490,2021,1900,-0.089,0.041,0.328647658634538
"707",650496,2021,5,0.909,2.259,0
"708",650559,2021,857,-0.068,0.199,0.338688244131455
"709",650644,2021,10,0.248,0.904,0.3458585
"710",650668,2021,32,0.371,0.161,0.206941666666667
"711",650828,2021,3,0.978,-1.338,0
"712",650859,2021,719,0.133,0.79,0.24687608839779
"713",650968,2021,231,0.078,0.144,0.304120407894737
"714",655889,2021,3,0.283,-1.817,0
"715",656180,2021,494,0.005,0.827,0.346530373831776
"716",656185,2021,188,-0.167,0.202,0.38293829787234
"717",656212,2021,7,-0.42,-0.945,0
"718",656252,2021,1059,0.07,0.734,0.303404948148148
"719",656288,2021,2,0.034,-0.408,NA
"720",656302,2021,19,0.393,0.487,0.428537142857143
"721",656305,2021,2614,0.065,0.228,0.309801401976936
"722",656308,2021,419,0.107,0,0.275855495798319
"723",656322,2021,3,0.755,-2.118,0
"724",656353,2021,22,0.561,-0.414,0
"725",656354,2021,4,0.615,7.766,0.691717
"726",656364,2021,133,-0.184,-0.072,0.145101275862069
"727",656371,2021,1049,0.065,0.75,0.251330988847584
"728",656403,2021,352,0.032,0.169,0.230211353658537
"729",656413,2021,61,0.287,-0.185,0.207903176470588
"730",656427,2021,107,0.186,-0.031,0.275833043478261
"731",656457,2021,39,0.466,-0.125,0
"732",656467,2021,164,-0.051,0.572,0.173687605263158
"733",656494,2021,14,-0.197,1.237,0
"734",656509,2021,35,0.159,0.16,0.2120705
"735",656514,2021,85,-0.174,0.008,0.184705476190476
"736",656529,2021,4,0.907,0.134,0
"737",656537,2021,512,0.155,0.416,0.309608358108108
"738",656541,2021,985,0.109,0.436,0.318164965517241
"739",656546,2021,37,0.049,0.05,0.0676196153846154
"740",656548,2021,41,0.327,0.261,0.0879055
"741",656555,2021,1781,-0.072,0.167,0.353616109785203
"742",656557,2021,8,-0.324,-0.512,0
"743",656568,2021,14,0.704,0.758,0
"744",656577,2021,570,-0.038,-0.019,0.232830314285714
"745",656578,2021,16,1.204,2.27,0
"746",656582,2021,810,-0.013,0.515,0.366186341232227
"747",656605,2021,115,0.577,0.232,0.143592821428571
"748",656629,2021,7,-1.287,-2.686,0
"749",656669,2021,860,0.039,0.735,0.332195315789474
"750",656686,2021,20,0.742,2.739,0.21976375
"751",656716,2021,677,0.121,0.453,0.288323559006211
"752",656731,2021,121,0.493,0.37,0.243235586206897
"753",656756,2021,19,0.401,1.832,0
"754",656775,2021,2463,0.106,0.605,0.373455429347826
"755",656794,2021,7,-0.395,1.233,0
"756",656811,2021,972,0.013,0.655,0.267465079051383
"757",656818,2021,3,0.106,-1.687,0.879055
"758",656821,2021,66,0.171,0.254,0.1750056
"759",656847,2021,891,0.102,0.549,0.266063354700855
"760",656849,2021,73,0.283,0.696,0.115504823529412
"761",656876,2021,18,0.517,0.403,0.21976375
"762",656883,2021,5,0.421,-3.222,0.620825
"763",656887,2021,10,0.883,3.102,0.691717
"764",656896,2021,365,0.071,0.211,0.282997845360825
"765",656941,2021,1906,0.053,0.718,0.396741876106195
"766",656954,2021,5,-0.022,-0.375,0.4395275
"767",656976,2021,2018,0.121,0.283,0.316225775471698
"768",657006,2021,26,0.774,0.27,0.159828181818182
"769",657011,2021,76,0.153,0.381,0.1767177
"770",657041,2021,1101,0.029,0.425,0.326903072796935
"771",657053,2021,63,0.235,1.493,0.0813784705882353
"772",657061,2021,510,0.271,0.777,0.281915351145038
"773",657077,2021,2196,0.096,0.359,0.32705823268206
"774",657097,2021,11,0.313,1.392,0
"775",657108,2021,375,0.108,0.322,0.167347625
"776",657136,2021,61,0.205,0.292,0.3756755
"777",657140,2021,4,0.248,0.725,0
"778",657141,2021,6,0.613,1.237,0.4395275
"779",657193,2021,281,0.079,1.074,0.277016068493151
"780",657228,2021,3,1.48,1.571,0
"781",657277,2021,171,0.618,0.645,0.195730723404255
"782",657376,2021,11,0.419,0.027,0.3458585
"783",657434,2021,264,0.23,0.764,0.265148183333333
"784",657557,2021,1543,-0.034,0.334,0.289675853092783
"785",657656,2021,1456,0.087,0.26,0.332120788043478
"786",657746,2021,5,1.057,-1.39,0
"787",657757,2021,801,0.107,0.784,0.353890306818182
"788",658069,2021,990,0.093,0.736,0.256909032490975
"789",658431,2021,3,0.777,0.571,0
"790",658551,2021,4,-0.822,-3.066,0
"791",658648,2021,4,0.216,3.794,0
"792",658668,2021,456,0.037,0.72,0.3007656
"793",659275,2021,29,0.214,-0.971,0
"794",660162,2021,2541,0.226,0.721,0.346101946843854
"795",660271,2021,2497,0.035,0.844,0.3950537003367
"796",660294,2021,1059,0.144,0.554,0.306592451361868
"797",660546,2021,5,-0.073,1.56,0
"798",660620,2021,302,0.186,0.265,0.293634641791045
"799",660623,2021,108,0.09,0.091,0.282932580645161
"800",660634,2021,667,0.373,1.075,0.266034422360248
"801",660644,2021,100,0.232,0.106,0.0676196153846154
"802",660670,2021,1339,-0.065,0.614,0.411733805389222
"803",660688,2021,306,0.173,1.105,0.3246006875
"804",660731,2021,64,0.006,0.319,0.09817325
"805",660761,2021,3,0.199,1.622,0
"806",660813,2021,4,0.501,0.939,0
"807",660821,2021,979,0.063,0.556,0.33146393877551
"808",660829,2021,640,0.267,0.793,0.280886493006993
"809",661269,2021,99,0.567,0.504,0.12564371875
"810",661388,2021,686,-0.097,0.063,0.303072335195531
"811",662139,2021,1197,0.102,0.6,0.323078351612903
"812",663330,2021,270,-0.015,0.233,0.188269507042254
"813",663372,2021,4,-0.407,1.313,0
"814",663378,2021,3,0.283,-0.344,0
"815",663399,2021,3,1.122,1.145,0
"816",663457,2021,464,0.203,0.852,0.318760900826446
"817",663460,2021,18,1.154,1.079,0
"818",663465,2021,4,0.311,-1.5,0
"819",663474,2021,6,-0.712,-0.124,0.4395275
"820",663527,2021,83,0.155,-0.325,0.451985722222222
"821",663538,2021,641,0.09,0.817,0.326009751515152
"822",663554,2021,14,0.661,4.897,0.230572333333333
"823",663559,2021,20,0.314,0.6,0
"824",663567,2021,8,0.287,1.151,0
"825",663574,2021,16,0.497,0.968,0.206941666666667
"826",663586,2021,2483,-0.028,0.413,0.373803077531646
"827",663611,2021,790,0.179,0.861,0.337225417061611
"828",663616,2021,1201,-0.065,0.468,0.302499224080268
"829",663624,2021,2167,0,0.378,0.336610944043321
"830",663630,2021,786,0.123,0.118,0.259579357142857
"831",663647,2021,1518,0.066,0.665,0.303592402035623
"832",663656,2021,2141,0.118,0.586,0.383109045207957
"833",663662,2021,503,-0.064,0.388,0.280564947826087
"834",663697,2021,2600,0.135,0.578,0.362837412621359
"835",663698,2021,19,0.458,1.043,0.293018333333333
"836",663728,2021,558,0.113,0.193,0.229141636986301
"837",663734,2021,46,-0.049,-0.515,0.0628833636363636
"838",663743,2021,133,0.112,0.019,0.426367823529412
"839",663753,2021,28,0.274,1.73,0
"840",663757,2021,2107,0.109,0.534,0.317039797244094
"841",663765,2021,66,0,-1.262,0.0976727777777778
"842",663776,2021,11,0.272,1.112,0.21976375
"843",663799,2021,180,-0.084,0.322,0.1322245
"844",663837,2021,297,0.046,0.504,0.360626506666667
"845",663845,2021,206,0.05,0.518,0.356664673913043
"846",663853,2021,123,-0.032,0.083,0.267028545454545
"847",663886,2021,1539,0.164,0.676,0.346452317258883
"848",663897,2021,405,0.023,0.681,0.27430546728972
"849",663898,2021,1499,0.035,0.687,0.34210799756691
"850",663905,2021,92,-0.015,0.414,0.209519217391304
"851",663978,2021,137,0.111,0.093,0.0764234666666667
"852",663993,2021,2623,0.156,0.322,0.3363968832
"853",664011,2021,12,-0.094,-2.266,0
"854",664023,2021,2188,0.14,0.48,0.328187276717557
"855",664034,2021,2289,0.093,0.458,0.355233052969502
"856",664040,2021,2181,-0.089,0.62,0.365378826388889
"857",664041,2021,37,-0.04,0.716,0.137961111111111
"858",664045,2021,5,0.647,2.83,0
"859",664056,2021,1553,0.063,0.228,0.334399257731959
"860",664057,2021,728,0.114,0.646,0.260485439393939
"861",664058,2021,2138,0.134,0.208,0.270336188976378
"862",664059,2021,331,0.276,0.635,0.237786377777778
"863",664062,2021,73,0.215,1.473,0.205082055555556
"864",664068,2021,55,-0.049,-0.07,0.0627896428571429
"865",664074,2021,23,0.263,-1.505,0
"866",664076,2021,7,-0.342,-2.422,0
"867",664119,2021,31,-0.708,-0.492,0.360696875
"868",664123,2021,5,1.293,0.044,0
"869",664141,2021,145,0.523,0.832,0.142211394736842
"870",664192,2021,42,0.691,-0.194,0.0691717
"871",664196,2021,5,0.414,-0.506,0
"872",664199,2021,12,-0.181,0.846,0.293018333333333
"873",664208,2021,5,0.866,-3.611,0
"874",664238,2021,1510,0.211,0.231,0.263511268361582
"875",664247,2021,419,0.183,0.675,0.31381402970297
"876",664285,2021,14,-0.023,-1.748,0
"877",664314,2021,109,-0.327,-0.186,0.4234228
"878",664337,2021,8,0.489,-2.279,0
"879",664353,2021,19,0.573,-0.698,0.21976375
"880",664670,2021,71,0.127,0.085,0.229318695652174
"881",664702,2021,2564,0.123,0.218,0.310057864600326
"882",664728,2021,317,0.022,0.122,0.328399353658537
"883",664731,2021,110,0.064,-0.187,0.094270375
"884",664761,2021,1582,-0.02,0.362,0.281803906091371
"885",664774,2021,1537,0.275,0.614,0.34675087027027
"886",664789,2021,545,0.189,0.515,0.238878803030303
"887",664850,2021,322,0.141,0.054,0.231082611764706
"888",664874,2021,395,0.189,0.585,0.2373535
"889",664901,2021,746,0.172,0.487,0.268368061452514
"890",664913,2021,1202,0.043,0.747,0.314361491749175
"891",664983,2021,281,-0.065,0.51,0.31518884057971
"892",665066,2021,11,0.724,4.482,0
"893",665120,2021,2179,0.115,0.709,0.35194485125448
"894",665155,2021,450,0.119,0.373,0.279362769230769
"895",665482,2021,233,0.073,0.268,0.20410337704918
"896",665487,2021,2106,-0.209,0.468,0.404339679174484
"897",665489,2021,1962,-0.13,0.313,0.390849858951175
"898",665506,2021,215,-0.023,-0.15,0.103231706896552
"899",665561,2021,174,0.347,1.239,0.27847482
"900",665665,2021,26,1.14,0.122,0
"901",665742,2021,2554,-0.035,0.86,0.416754568881686
"902",665750,2021,678,0.235,0.642,0.203492371428571
"903",665759,2021,4,0.993,2.91,NA
"904",665795,2021,15,0.724,0.894,0.206941666666667
"905",665833,2021,33,0.02,-0.863,0.418292222222222
"906",665861,2021,164,-0.16,-0.198,0.219901318181818
"907",665862,2021,1981,0.063,0.51,0.304795048879837
"908",665926,2021,727,0.089,0.542,0.275940795811518
"909",666120,2021,134,0.08,0.255,0.0827182941176471
"910",666128,2021,7,-0.238,4.983,0.691717
"911",666129,2021,36,0.708,1.32,0.175811
"912",666135,2021,833,-0.026,0.783,0.307845157894737
"913",666137,2021,78,0.206,-0.771,0.0689805555555555
"914",666139,2021,11,-0.238,3.581,0.785386
"915",666158,2021,1428,0.183,0.753,0.302002873994638
"916",666159,2021,4,1.425,1.748,0
"917",666160,2021,116,0.221,0.938,0.160877
"918",666163,2021,381,0.129,0.426,0.208384515789474
"919",666176,2021,548,0.037,0.316,0.309827503759398
"920",666179,2021,36,-0.042,1.529,0.5697997
"921",666182,2021,2051,-0.04,0.264,0.350088055248619
"922",666185,2021,2473,0.226,0.716,0.330998381031614
"923",666198,2021,867,0.005,-0.11,0.274032371428571
"924",666200,2021,77,0.379,2.423,0.145624631578947
"925",666201,2021,5,0.784,1.338,0
"926",666205,2021,44,-0.071,-0.476,0.130897666666667
"927",666211,2021,689,0.094,0.593,0.281605838509317
"928",666213,2021,172,-0.095,0.457,0.22028541025641
"929",666801,2021,387,0.254,0.751,0.284265494382022
"930",666915,2021,1755,0.069,0.279,0.336241398148148
"931",666931,2021,146,0.069,0.402,0.201512414634146
"932",666969,2021,2441,-0.005,0.485,0.316598320785597
"933",666971,2021,1638,-0.112,0.12,0.3142778
"934",667297,2021,6,0.741,0.293,0
"935",667376,2021,3,-0.075,0.526,0
"936",667463,2021,2,0.739,1.488,0
"937",667670,2021,790,0.065,0.574,0.30741959223301
"938",668227,2021,2275,-0.151,0.26,0.364198528985507
"939",668663,2021,407,-0.158,0.543,0.335902480769231
"940",668665,2021,3,-0.271,-3.575,0
"941",668670,2021,559,0.021,0.425,0.338612193548387
"942",668678,2021,129,0.36,-0.025,0.21584635483871
"943",668721,2021,67,-0.024,1.211,0.28565825
"944",668723,2021,24,0.531,1.669,0.0988167142857143
"945",668731,2021,1832,0.14,0.996,0.33215054
"946",668800,2021,662,0.067,0.771,0.241461858757062
