"MLBAMID","Name"
123690,"Randy Velarde"
425126,"Jason Shiell"
502085,"David Robertson"
642772,"Luis Alexander Basabe"
444116,"Mel Stocker"
280059,"Hector Mercado"
116852,"Eric Karros"
433997,"Eric Crozier"
115391,"Chris Hammond"
621237,"José Alvarado"
425858,"Dave Krynzel"
474668,"Eric Surkamp"
683004,"Jack Leiter"
622250,"Josh Sborz"
641154,"Pablo López"
829272,"Shinnosuke Ogasawara"
518617,"Jake Diekman"
676596,"Josh Fleming"
501697,"Jhan Mariñez"
657612,"Tim Hill"
552640,"Andrew Kittredge"
613534,"Austin Adams"
457711,"Sean O'Sullivan"
656529,"Sam Hentges"
650496,"J.C. Mejía"
641482,"Nestor Cortes"
656212,"Charlie Barnes"
641401,"Connor Brogdon"
464400,"Henry Sosa"
596082,"Jake Reed"
622098,"Drew Smith"
668665,"Stephen Nogosek"
660546,"Yennsy Díaz"
663378,"Thomas Szapucki"
591971,"Breyvic Valera"
667463,"John King"
666159,"Matt Manning"
665621,"Rony García"
572125,"Sam Selman"
656738,"Ben Meyer"
542953,"Buddy Boshers"
641427,"Alan Busenitz"
571473,"Buddy Baumann"
641341,"Tyler Bashlor"
642008,"Jacob Rhame"
614179,"José Ruiz"
656629,"Michael Kopech"
235094,"Juan Alvarez"
502593,"Jake Petricka"
606167,"Adalberto Mejía"
676050,"Packy Naughton"
518858,"Nate Jones"
663399,"Brandon Waddell"
658551,"Junior Fernández"
543746,"Rob Scahill"
643493,"Austin Pruitt"
123790,"Billy Wagner"
663855,"Jordan Hicks"
599683,"Warwick Saupold"
572403,"Drew VerHagen"
572955,"Pierce Johnson"
606625,"Reyes Moronta"
592769,"D.J. Snelten"
657681,"Kyle McGrath"
620454,"José Castillo"
571539,"Matt Carasiti"
657228,"Jake Jewell"
664123,"Scott Effross"
621074,"Michael Rucker"
655889,"Manuel Rodríguez"
407908,"Joel Peralta"
666201,"Alek Manoah"
676604,"Tyler Zuber"
468406,"Jonathan Herrera"
623437,"Justin Topa"
667376,"Miguel Sánchez"
676424,"Alec Bettinger"
641907,"Patrick Murphy"
542947,"Richard Bleier"
650347,"Luís Madero"
656322,"Sam Coonrod"
658431,"Adonis Medina"
665759,"Ramón Rosso"
668968,"Hans Crouse"
656420,"J.P. Feyereisen"
661440,"Mauricio Llovera"
669459,"Kyle Nelson"
663158,"Robert Suarez"
670280,"David Bednar"
664092,"Sean Poppen"
683232,"Nick Mears"
650828,"Edgar Santana"
621345,"A.J. Minter"
473646,"Josh Zeid"
656557,"Tanner Houck"
448178,"Kevin Jepsen"
572831,"Josh Edgin"
643615,"T.J. Zeuch"
672773,"Elvis Luciano"
622772,"Jimmy Cordero"
644428,"Troy Scribner"
673633,"Yoshihisa Hirano"
606965,"Chris Devenski"
624586,"James Hoyt"
607473,"Chasen Bradford"
668676,"Zach Plesac"
518493,"Drake Britton"
592102,"Cody Allen"
502011,"Preston Claiborne"
457768,"Bryan Morris"
448609,"Tony Sipp"
547749,"Junichi Tazawa"
641682,"Ryan Hendrix"
641755,"Tyler Kinley"
650671,"José Quijada"
450527,"Alex Hinshaw"
451132,"Cory Burns"
462945,"Cesar Jimenez"
622103,"Gerardo Reyes"
572193,"Ryan Tepera"
641627,"Trevor Gott"
400076,"Shane Loux"
467726,"Jose Mijares"
519096,"Dan Otero"
534812,"Kevin Quackenbush"
643414,"Kyle Lloyd"
592614,"Dillon Overton"
641851,"Kyle McGowin"
501789,"Will Harris"
474284,"Cory Rasmus"
466459,"Sandy Rosario"
592340,"Erik Goeddel"
592127,"Johnny Barbato"
605795,"Angel Sánchez"
113833,"Alan Embree"
424668,"Jon Adkins"
519393,"Marcus Walden"
598264,"Matt Barnes"
543023,"Nick Christiani"
542266,"Carlos Contreras"
448287,"Luke French"
519381,"Pat Venditte"
468517,"Elvin Ramirez"
627500,"Jen-Ho Tseng"
525768,"Tim Collins"
502264,"Nate Adcock"
449170,"Erik Cordier"
446916,"Mike Burns"
430962,"Dustin Nippert"
518771,"Mitch Harris"
572089,"Paco Rodríguez"
452240,"Adam Russell"
502102,"Duane Below"
501687,"Luis Marte"
474256,"Ryan Reid"
572947,"Phil Irwin"
543706,"Daniel Robertson"
500610,"Deolis Guerra"
457707,"Trevor Bell"
642207,"Devin Williams"
453284,"Blake Parker"
451661,"Josh Fields"
594795,"Grant Dayton"
571577,"Scott Copeland"
446939,"Ron Flores"
446135,"Barret Browning"
663432,"Tanner Rainey"
468528,"Joel Carreno"
571901,"Aaron Loup"
544759,"Bo Schultz"
425466,"Willie Eyre"
592120,"Barrett Astin"
592533,"Cody Martin"
605374,"Andrew McKirahan"
543278,"Blaine Hardy"
435538,"Bill Bray"
668683,"Jeremy Walker"
430835,"Jason Szuminski"
542587,"Elvis Araujo"
457117,"Ernesto Frieri"
542866,"Austin Adams"
458678,"Mike Broadway"
622797,"Pedro Payano"
519240,"Marc Rzepczynski"
543779,"Kevin Siegrist"
491159,"Joe Thatcher"
460008,"Anthony Varvaro"
458584,"Xavier Cedeño"
462480,"Rhiner Cruz"
450275,"Mark Lowe"
458919,"Ryan Mattheus"
594951,"Ryan O'Rourke"
518883,"Dean Kiekhefer"
477569,"Fernando Salas"
407845,"Fernando Rodney"
425787,"Tim Hamulack"
608686,"Jack Mayfield"
115216,"Eddie Guardado"
452666,"Tom Wilhelmsen"
452741,"Michael Stutes"
605396,"Colton Murray"
669270,"Joel Kuhnel"
444427,"Kanekoa Texeira"
435045,"Sergio Santos"
624418,"Ryan Castellani"
663372,"Ryan Feltner"
430884,"Jesse Crain"
425406,"Josh Hall"
656849,"David Peterson"
459411,"Travis Schlichting"
451650,"Rommie Lewis"
425778,"Matt Hensley"
425833,"Max St. Pierre"
150208,"Ken Ray"
407883,"Franklyn German"
448337,"Josh Kinney"
448722,"Juan Pablo Perez"
446099,"John Axford"
118268,"Josias Manzanillo"
429783,"Rafael Betancourt"
503285,"Darren O'Day"
460029,"Jensen Lewis"
460370,"Rafael Perez"
430942,"Randy Williams"
489197,"Curtis Partch"
150206,"Scott Mullen"
453515,"David Purcey"
476206,"Justin Thomas"
433877,"Abe Alvarez"
332292,"John Parrish"
430626,"Eddy Rodriguez"
471822,"Jumbo Diaz"
571963,"A.J. Morris"
407804,"Eric Cyr"
424625,"Jason Kershner"
453264,"Donnie Veal"
452259,"Steven Jackson"
119624,"Mike Myers"
430675,"Sean Henn"
150281,"Ryan Glynn"
451767,"Freddy Dolsi"
407791,"Brendan Donnelly"
543426,"Matt Langwell"
475054,"Chaz Roe"
124805,"B.J. Ryan"
474521,"Shawn Tolleson"
150144,"Bobby Seay"
434479,"Mike Hinckley"
150135,"Travis Harper"
472490,"Jae Kuk Ryu"
458924,"Jonny Venters"
461377,"Neal Musser"
407882,"Pat Strange"
407824,"Edwin Almonte"
150355,"Armando Almanza"
430909,"Sam McConnell"
228594,"David Riske"
449777,"Mitch Stetter"
450832,"Jesse English"
110403,"Manny Aybar"
116034,"Trevor Hoffman"
446452,"Troy Cate"
116853,"Steve Karsay"
120183,"Lance Painter"
400127,"Travis Phelps"
121955,"Rudy Seanez"
408475,"Alex Pelaez"
150199,"Willis Roberts"
111145,"Brian Boehringer"
425905,"Frank Brooks"
150034,"Doug Creek"
150142,"Ryan Rupe"
425665,"Matt White"
121215,"Ricardo Rincon"
501936,"Matt Buschmann"
611093,"Silvino Bracho"
452725,"Wes Littleton"
407819,"Matt Thornton"
407808,"Felix Diaz"
408097,"Arnie Munoz"
641999,"Corey Ray"
429723,"Merkin Valdez"
488786,"Louis Coleman"
543754,"Michael Schwimer"
400105,"Bob File"
407907,"Joe Valentine"
121361,"Nerio Rodriguez"
454972,"Romulo Sanchez"
406874,"Joe Nelson"
276518,"Doug Nickle"
506606,"Hideki Okajima"
434663,"Juan Carlos Oviedo"
534631,"Elih Villanueva"
502055,"Jay Buente"
465593,"Carlos Martinez"
434637,"Matt Lindstrom"
457429,"Boone Logan"
407839,"Kevin Gryboski"
425307,"Joe Dawley"
425857,"David Manning"
279823,"Kelly Wunsch"
467749,"Steve Schmoll"
150285,"Dan Kolb"
430655,"Jorge Vasquez"
457733,"Joey Devine"
434878,"Andrew Sisco"
623184,"Scott Oberg"
607572,"Sam Howard"
670329,"Rico Garcia"
282562,"Adam Pettyjohn"
400143,"Brad Voyles"
113204,"Rick DeHart"
453156,"Brooks Brown"
150041,"Phil Norton"
458537,"Cory Luebke"
501826,"Clay Zavada"
114342,"Keith Foulke"
400002,"Matt Childers"
424926,"David Pember"
407398,"Mario Ramos"
434623,"Juan Morillo"
501874,"Kam Mickolio"
150356,"Hector Almonte"
408249,"Julio Manon"
122012,"Scott Service"
430939,"Brian Shackelford"
122231,"Jose Silva"
452075,"Connor Robertson"
457122,"Rocky Cherry"
276509,"Jim Mann"
118421,"T.J. Mathews"
425146,"Nate Robertson"
122803,"Kelly Stinnett"
433587,"Félix Hernández"
117763,"Kerry Ligtenberg"
430663,"Brian Bruney"
542369,"Edwar Cabrera"
444886,"Zach McClellan"
664353,"José Urquidy"
681146,"Jonah Bride"
407817,"Allan Simpson"
277414,"Chris Gissell"
446453,"Levale Speigner"
434668,"Manny Delcarmen"
346862,"Blaine Neal"
425658,"Aquilino Lopez"
642137,"Cody Thomas"
116641,"Russ Johnson"
150118,"Brian Fuentes"
681909,"Justin Dean"
519015,"Kyle McPherson"
666135,"Alex Kirilloff"
407783,"Geoff Geary"
489231,"John Raynor"
675915,"David Bañuelos"
518713,"John Gast"
122840,"Todd Stottlemyre"
592254,"José De León"
543155,"Stephen Fife"
136663,"Fernando Seguignol"
446899,"Brad Ziegler"
235095,"Dan Wheeler"
670766,"Darren McCaughan"
605894,"Severino González"
435618,"Jeremy Accardo"
116595,"Jason Johnson"
669212,"Eli Morgan"
657746,"Joe Ryan"
471911,"Carlos Carrasco"
650895,"Diego Castillo"
150086,"Mike Coolbaugh"
237346,"Brian Falkenborg"
571476,"Chris Beck"
685503,"Kohei Arihara"
670056,"Caleb Baragar"
605255,"Brett Graves"
111567,"Kevin Brown"
623402,"Tim Peterson"
642528,"Jonathan Loáisiga"
520980,"Pedro Báez"
608349,"Corey Knebel"
660813,"Brusdar Graterol"
669211,"Keegan Akin"
676220,"Seth Elledge"
643778,"Tyler Webb"
666783,"Yusniel Díaz"
676896,"Chris Roller"
596816,"Roberto Gómez"
489446,"Kirby Yates"
506648,"Yoslan Herrera"
657024,"Erik Swanson"
667297,"Tommy Nance"
150369,"Julio Ramirez"
570666,"Luis Cessa"
543506,"Brandon Maurer"
670970,"Adrian Morejon"
607560,"Ryne Harper"
621348,"Sam Clay"
672851,"Joan Adon"
669622,"Anthony Bender"
647315,"Zach Pop"
593144,"Richard Rodríguez"
624513,"Dom Nuñez"
606995,"Justin Hancock"
543056,"Danny Coulombe"
675911,"Spencer Strider"
519166,"Neil Ramírez"
608638,"JT Chargois"
605194,"Jharel Cotton"
592390,"Heath Hembree"
687066,"Eric Yang"
518886,"Craig Kimbrel"
621244,"José Berríos"
660731,"Anderson Tejeda"
543001,"Ryan Carpenter"
680963,"Cody Wilson"
541640,"Erasmo Ramírez"
459376,"Kelvin Jimenez"
621242,"Edwin Díaz"
456776,"Alex Torres"
502051,"Josh Ravin"
672335,"Cionel Pérez"
543334,"TJ House"
542585,"José Cisnero"
642098,"Glenn Sparkman"
622795,"Yohander Méndez"
605441,"Yacksel Ríos"
670456,"JD Hammer"
623364,"Brad Wieck"
523848,"José Domínguez"
133780,"Carlton Loewer"
657524,"John Bormann"
623166,"Mike Miller"
543867,"Nik Turley"
462382,"Jim Johnson"
607457,"Kyle Barraclough"
623395,"Brian Ellington"
462515,"Miguel Socolovich"
593969,"Jayson Aquino"
642231,"Jimmy Yacabonis"
119442,"Julio Mosquera"
650813,"Luis Escobar"
594943,"Zach Neal"
592811,"Andrew Triggs"
642558,"Ariel Jurado"
473879,"Sam Dyson"
516589,"André Rienzo"
592279,"Jesen Therrien"
457566,"Greg Burke"
572309,"Kendry Flores"
488686,"Aaron Bates"
517008,"Alex Colomé"
453198,"Chris Perez"
346797,"Grant Balfour"
519437,"Chris Withrow"
460092,"Chris Leroux"
518875,"Shawn Kelley"
453580,"Steve Edlefsen"
475138,"Kyle Drabek"
571710,"Mychal Givens"
554374,"Ariel Hernández"
682663,"Agustín Ramírez"
502010,"Jake Brigham"
622786,"Jesus Tinoco"
518991,"Darin Mastroianni"
573244,"Adam Wilk"
434638,"Brian Burres"
430606,"Mike Adams"
448693,"Ross Wolf"
543859,"Michael Tonkin"
608648,"Tyler Duffey"
493200,"Seunghwan Oh"
452237,"Taylor Tankersley"
491708,"Arquimedes Caminero"
543456,"Kyle Lobstein"
596064,"Henry Owens"
491703,"Neftalí Feliz"
430788,"Akinori Otsuka"
434958,"Sean Green"
425788,"Clint Nageotte"
434442,"J.P. Howell"
547973,"Aroldis Chapman"
607309,"Phil Klein"
453186,"Scott Maine"
476601,"Michael Bowden"
554432,"Chad Jenkins"
150083,"Clay Bellinger"
408201,"Howie Clark"
497807,"Frank Herrmann"
276913,"Derrick Turnbow"
435258,"Kevin Barry"
119640,"Charles Nagy"
548092,"Ken Takahashi"
598271,"Brian Johnson"
543942,"Rob Wooten"
501989,"Andy Oliver"
447714,"Eric O'Flaherty"
430684,"Chris Oxspring"
431164,"Tyler Johnson"
453232,"Graham Godfrey"
571760,"Andrew Heaney"
607249,"Jason Krizan"
235494,"Matt Riley"
276511,"Eric DuBose"
502457,"Drew Hayes"
116114,"Mike Holtz"
407235,"Jeremy Fikac"
408052,"Chris Bootcheck"
592866,"Trevor Williams"
111262,"Ricky Bottalico"
407874,"Victor Alvarez"
500674,"Eduardo Sanchez"
455949,"Scott Mathieson"
110859,"Armando Benitez"
607067,"Colin Rea"
444382,"Eddie Bonine"
276368,"Allen Levrault"
519344,"Nick Tepesch"
430654,"Brian Bass"
446868,"Wilkin Castillo"
111496,"Chris Brock"
150205,"Orber Moreno"
606336,"Luis Marté"
275700,"Winston Abreu"
346868,"Sean Douglass"
430963,"Ramon Pena"
493416,"Takashi Saito"
452724,"Billy Sadler"
150039,"Chad Meyers"
501925,"Joe Smith"
232994,"Scott Strickland"
425564,"Francisco Del Rosario"
407881,"Jaime Cerda"
469686,"Alfredo Aceves"
457796,"Garrett Olson"
434159,"Dan Meyer"
407875,"Hansel Izquierdo"
400137,"Nate Teut"
430609,"Chris Saenz"
469159,"Henry Alberto Rodriguez"
276344,"Brandon Villafuerte"
546276,"Edwin Escobar"
553883,"Jose Campos"
113211,"Mike DeJean"
469167,"Jose Ceda"
696030,"Alejandro Osuna"
543819,"Zach Stewart"
407866,"Mike Crudale"
276536,"Gene Stechschulte"
448842,"Frankie De La Cruz"
114971,"Tom Gordon"
240694,"J.C. Romero"
454537,"Jared Burton"
449881,"R.J. Swindle"
444444,"Mitch Atkins"
150420,"Chad Harville"
448857,"Jose Ascanio"
534428,"Esmailin Caridad"
425628,"Greg Aquino"
425786,"Scott Atchison"
133960,"Seth Greisinger"
121125,"Arthur Rhodes"
116100,"Darren Holmes"
425538,"Pedro Liriano"
216897,"Kyle Snyder"
118158,"Ron Mahay"
517060,"Pedro Hernandez"
133322,"Mike Buddie"
284565,"Jayson Durocher"
117929,"Andrew Lorraine"
425484,"Jon Leicester"
429481,"Tony Mounce"
448753,"Justin Berg"
459999,"Jeff Stevens"
117722,"Al Levine"
407903,"Corey Thurman"
501822,"Chris Hatcher"
455374,"Antonio Bastardo"
434564,"Zack Segovia"
476127,"Zach Kroenke"
458220,"Esmerling Vasquez"
434562,"Chris Roberson"
424947,"Ben Diggins"
445195,"Travis Metcalf"
539438,"Scott Diamond"
469845,"Jamie Hoffmann"
451085,"Brian Matusz"
462375,"Andy Cannizaro"
607111,"Jacob Wilson"
434718,"Huston Street"
682848,"Endy Rodríguez"
233694,"David Cortes"
445170,"Todd Redmond"
456034,"David Price"
448656,"Chad Reineke"
489567,"Alan Johnson"
499864,"Luis Jimenez"
476570,"Vin Mazzaro"
641302,"Tyler Alexander"
643377,"Griffin Jax"
669373,"Tarik Skubal"
446436,"Sean Barker"
630023,"Yonny Chirinos"
571893,"Adam Liberatore"
622864,"Fernando Romero"
628318,"Kazuhisa Makita"
607215,"Eric Skoglund"
676882,"Chandler Seagle"
596049,"Shawn Morimando"
593140,"Michael Feliz"
664337,"Miguel Yajure"
660761,"José Suarez"
407932,"Ryan Jorgensen"
476454,"Dellin Betances"
548384,"Brooks Raley"
658648,"Pedro Avila"
518444,"Blake Beavan"
594311,"Jandel Gustave"
118947,"Ramiro Mendoza"
664045,"Thomas Eshelman"
519326,"Hunter Strickland"
607391,"Chris Mazza"
134280,"John Halama"
593974,"Wandy Peralta"
608334,"Carson Fulmer"
431150,"Chris Basak"
596271,"Casey Lawrence"
501593,"Luis Avilán"
595465,"Dan Winkler"
657097,"Jacob Webb"
554340,"Yimi García"
664141,"JT Brubaker"
543351,"Jay Jackson"
607352,"Joe Biagini"
669214,"Conner Menez"
459345,"Eric Hacker"
533167,"Matt Shoemaker"
642073,"James Sherfy"
584171,"Hector Velázquez"
150003,"Seth Etherton"
407924,"Manny Acosta"
622492,"Keury Mella"
113898,"Kelvim Escobar"
123650,"Todd Van Poppel"
445612,"Dale Thayer"
643354,"Donnie Hart"
502381,"Luke Gregerson"
434885,"D.J. Houlton"
571917,"Parker Markel"
543045,"Adam Conley"
518693,"Sam Freeman"
150269,"Aaron Fultz"
519403,"Thad Weber"
400156,"Ricardo Rodriguez"
460044,"Cesar Carrillo"
571871,"Ian Krol"
502026,"Jeremy Jeffress"
455091,"Mike Ekstrom"
592869,"Tyler Wilson"
150344,"Travis Driskill"
592665,"Addison Reed"
448592,"Cla Meredith"
543507,"Trevor May"
594736,"Cody Anderson"
445213,"Brandon Kintzler"
669674,"Sam Long"
518420,"Dylan Axelrod"
456045,"Joe Savery"
521055,"Maikel Cleto"
472610,"Luis García"
489135,"Jeremy Moore"
502212,"Austin Bibens-Dirkx"
643466,"Harrison Musgrave"
408037,"Jason Stanford"
119629,"Rodney Myers"
501941,"Chris Pettit"
605218,"Carl Edwards Jr."
656548,"Jordan Holloway"
116718,"Bobby Jones"
117756,"Cory Lidle"
464244,"Alberto Arias"
406301,"Chad Paronto"
572744,"Hiram Burgos"
400125,"Jesus Colome"
442707,"Mark DiFelice"
665066,"Tyler Payne"
444864,"Jimmy Barthmaier"
122620,"Russ Springer"
150037,"Ray King"
425471,"Jimmy Gobble"
121690,"Julio Santana"
466983,"Fabio Castro"
430674,"Yhency Brazoban"
115260,"Mark Guthrie"
457435,"Phil Coke"
657006,"Justin Steele"
457915,"Javy Guerra"
150180,"John Riedling"
433583,"Val Majewski"
120085,"Donovan Osborne"
133240,"Vic Darensbourg"
407784,"Eric Junge"
670148,"Nate Mondou"
608328,"Chase De Jong"
112113,"Frank Castillo"
472551,"Fernando Abad"
518764,"Donovan Hand"
444354,"Daryl Thompson"
134361,"Rolando Arrojo"
150132,"Steve Cox"
664285,"Framber Valdez"
150261,"Scott Sauerbeck"
118986,"Jose Mesa"
579328,"Yusei Kikuchi"
150188,"Francisco Cordero"
467094,"Felix Doubront"
150342,"Jim Brower"
607968,"Drew Rucinski"
150149,"Nick Bierbrodt"
400079,"Luis Pineda"
664848,"Donny Sands"
598286,"Nick Ramirez"
476594,"Robert Stock"
346799,"Juan Rincon"
656578,"Andre Jackson"
669145,"Bruce Zimmermann"
111228,"Pedro Borbon Jr."
407579,"Mark Corey"
547001,"Cody Poteet"
672578,"Carlos Hernández"
110682,"Tony Batista"
519345,"Joey Terdoslavich"
664196,"Tanner Anderson"
682634,"Kevin Alcántara"
592229,"Dylan Covey"
282587,"Alex Prieto"
592644,"Adam Plutko"
623352,"Josh Hader"
606149,"Giovanny Gallegos"
656803,"James Norwood"
501955,"Joba Chamberlain"
430905,"Ruben Gotay"
605164,"Dylan Bundy"
136304,"Valerio De Los Santos"
519208,"Clint Robinson"
695670,"Harry Ford"
502166,"Brad Mills"
595345,"Steven Okert"
621295,"Nick Wittgren"
503437,"James Beresford"
211041,"Ryan Franklin"
150164,"Joe DePastino"
400291,"Dustin Moseley"
519294,"Josh Smoker"
656288,"Griffin Canning"
502202,"Brad Boxberger"
650893,"Génesis Cabrera"
519186,"Matt Reynolds"
593576,"Héctor Neris"
431170,"Jose Reyes"
468915,"Alvin Colina"
592612,"Josh Osich"
277397,"Larry Barnes"
607359,"Spencer Patton"
458676,"Josh Lindblom"
518614,"Daniel Descalso"
677223,"Jack Larsen"
430081,"Jim Chamblee"
448281,"Sean Doolittle"
519443,"Brandon Workman"
621086,"James Marvel"
553878,"Felipe Vázquez"
406953,"Jeff Austin"
593679,"Gabriel Ynoa"
453241,"Kris Johnson"
643271,"Narciso Crook"
453307,"David Huff"
435626,"Clay Timpner"
572096,"Trevor Rosenthal"
621532,"Anthony Bemboom"
518490,"Bryce Brentz"
407297,"Juan Cruz"
476270,"Steve Tolleson"
545001,"Eury De La Rosa"
493247,"Peter Moylan"
572702,"Brandon Bantz"
118163,"Pat Mahomes"
276912,"Scot Shields"
592341,"David Goforth"
425531,"Doug Waechter"
492802,"Juan Graterol"
122332,"Aaron Small"
110359,"Pedro Astacio"
456167,"A.J. Griffin"
595881,"Tyler Beede"
457428,"James McDonald"
456744,"Chris Schroder"
689041,"Rhylan Thomas"
400089,"Rafael Soriano"
429300,"Roger Deago"
150455,"Jose Jimenez"
445163,"Casey Janssen"
276359,"Jeriome Robertson"
117913,"Albie Lopez"
702176,"Alan Roden"
150378,"Eric Gagne"
444520,"Craig Breslow"
502028,"Blake Wood"
435400,"Jason Motte"
150274,"Joe Nathan"
656222,"Jalen Beeks"
119488,"Terry Mulholland"
435080,"Thomas Diamond"
150284,"Brandon Knight"
234194,"Buddy Carlyle"
672012,"Tyler Black"
543243,"Sonny Gray"
430664,"Casey Daigle"
456133,"Ryan O'Malley"
407486,"Tim Spooneybarger"
502165,"Drew Carpenter"
120401,"Troy Percival"
400113,"Les Walrond"
115169,"Jason Grimsley"
425515,"Jeremy Griffiths"
444453,"Russ Canzler"
518500,"Andrew Brown"
434579,"Steven Shell"
641941,"Emilio Pagán"
429760,"Mike Gallo"
621112,"Paul Blackburn"
150035,"Kyle Farnsworth"
543788,"Kyle Skipworth"
150106,"Tony Fiore"
670462,"Hunter Owen"
124184,"Rick White"
407851,"Luis Martinez"
663460,"Kris Bubic"
121060,"Mike Remlinger"
459438,"Brent Dlugach"
456496,"Marcos Mateo"
641447,"Daniel Castano"
669294,"Paul Campbell"
663559,"Bailey Falter"
593423,"Frankie Montas"
592454,"Tommy Kahnle"
608652,"Luke Farrell"
502327,"Héctor Santiago"
150282,"Jonathan Johnson"
275701,"Jimmy Osting"
606162,"Yefry Ramírez"
115629,"LaTroy Hawkins"
600524,"Renato Núñez"
491624,"César Valdez"
446624,"Charlie Haeger"
671790,"Ronald Bolaños"
434582,"Paul McAnulty"
400305,"Scott Stewart"
124084,"Turk Wendell"
118967,"Kent Mercker"
446861,"Guillermo Moscoso"
450363,"Bronson Sardinha"
117841,"Graeme Lloyd"
407377,"Mike Koplove"
623454,"Drew Anderson"
595928,"John Curtiss"
543652,"Tyler Pill"
593833,"Wander Suero"
430634,"Sean Burnett"
455725,"Steve Holm"
407488,"Angel Santos"
436913,"Yurendell Decaster"
543883,"Nick Vincent"
453265,"Tony Watson"
570663,"Hansel Robles"
122522,"Luis Sojo"
663765,"Jake Woodford"
467008,"Pedro Strop"
518852,"Eric Jokisch"
545346,"Zach Lee"
499877,"Kenshin Kawakami"
518633,"Danny Duffy"
434701,"Franquelis Osoria"
430899,"Napoleon Calzado"
120485,"Andy Pettitte"
434884,"Ryan Rowland-Smith"
621199,"Matt Bowman"
113793,"Cal Eldred"
592169,"Austin Brice"
643338,"Chad Green"
425882,"Tommy Phelps"
122681,"Mike Stanton"
150347,"Mike Matthews"
451775,"Fernando Rodriguez Jr."
434898,"Tim Corcoran"
665922,"Símon Muzziotti"
502171,"Alex Cobb"
641878,"Ian Miller"
434560,"Eude Brito"
677651,"Luis Garcia"
677954,"Jordan Groshans"
501381,"Michael Pineda"
458524,"Daniel Barone"
461872,"Anthony Swarzak"
667690,"C.J. Stubbs"
452298,"Kevin Cameron"
500724,"JC Ramírez"
110209,"Wilson Alvarez"
435638,"Zach Jackson"
124696,"Ernie Young"
407074,"Nate Cornejo"
425226,"Brian Tallet"
446209,"Jesse Litsch"
110184,"Sandy Alomar Jr."
621281,"Tyler Wagner"
110891,"Jason Bere"
150260,"Kevin Pickford"
643256,"Adam Cimber"
682619,"Orelvis Martinez"
430061,"Mike Wood"
448614,"Carlos Torres"
605276,"David Hess"
430911,"David Aardsma"
429984,"Scott Proctor"
453381,"Kevin Mulvey"
502161,"Scott Cousins"
543594,"Sean Nolin"
571951,"Bryan Mitchell"
434679,"Anthony Lerew"
150122,"Damaso Marte"
449145,"Brian Esposito"
572910,"Alex Hassan"
656353,"Tucker Davidson"
430642,"Jose Capellan"
501869,"Graham Taylor"
406324,"Adrian Hernandez"
592592,"Brett Nicholas"
430665,"Brandon Medders"
664641,"Aríel Miranda"
282328,"Tim Drew"
621249,"Duane Underwood Jr."
502136,"Jordan Smith"
660853,"Enyel De Los Santos"
421104,"Lee Gardner"
434629,"Chris Seddon"
425663,"Derek Thompson"
120247,"Steve Parris"
150064,"Brian Powell"
502522,"Justin Miller"
516935,"Stolmy Pimentel"
455961,"Ryan Sadowski"
680862,"Willie MacIver"
429718,"Shawn Hill"
430608,"Ben Hendrickson"
622663,"Luis Severino"
641438,"Shane Carle"
449820,"Leo Rosales"
572889,"Nick Greenwood"
642232,"Ryan Yarbrough"
124171,"Gabe White"
407482,"Eric Knott"
150382,"Matt Herges"
502158,"Josh Roenicke"
434880,"Tyrell Godwin"
605156,"Aaron Brooks"
622713,"Engelb Vielma"
407900,"Miguel Asencio"
430952,"Miguel Perez"
122368,"Dan Smith"
458730,"Bobby Parnell"
407918,"Kevin Hooper"
547887,"Kensuke Tanaka"
449162,"Angel Salome"
429901,"Sergio Mitre"
459987,"Cesár Ramos"
608665,"Kendall Graveman"
116717,"Bobby Jones"
470462,"Ramon Troncoso"
517414,"Randall Delgado"
425546,"Nate Bump"
408214,"Drew Henson"
136263,"Tim Byrdak"
466412,"Luis Perdomo"
672569,"Gustavo Campero"
430618,"Justin Hampson"
425789,"Brian Sweeney"
501985,"Mike Minor"
434627,"Ryan Speier"
608339,"Zach Green"
110853,"Alan Benes"
123118,"Julian Tavarez"
400010,"Jon Rauch"
475095,"Kyle Weiland"
430613,"Ronald Belisario"
460284,"Dallas Braden"
407113,"Justin Duchscherer"
465705,"Brad Harman"
493193,"Dae-Ho Lee"
665877,"José Fermín"
449173,"Lucas Harrell"
453214,"Steven Wright"
502151,"Chad Huffman"
435222,"Josh Fields"
457788,"Jordan Schafer"
460072,"Jason Berken"
466918,"Manny Corpas"
570240,"Félix Peña"
457130,"Vinny Rottino"
544838,"Miguel Gonzalez"
115797,"Pat Hentgen"
518408,"Matt Angle"
664074,"Cody Ponce"
595014,"Blake Treinen"
594965,"Daniel Ponce de Leon"
134000,"Travis Smith"
599819,"Andrew Werner"
642229,"Daniel Wright"
276514,"Kevin Gregg"
446341,"Scott Richmond"
534947,"Tim Adleman"
346848,"John Grabow"
429400,"Adam Loewen"
602115,"Gabriel Guerrero"
459371,"Ramon Ramirez"
446884,"T.J. Beam"
449776,"Drew T. Anderson"
605357,"Mike Marjama"
124605,"Jaret Wright"
663734,"Nick Neidert"
219194,"Gil Meche"
446641,"Wilton Lopez"
150102,"David Coggin"
664011,"Trey Amburgey"
669134,"Luis Campusano"
665154,"Ford Proctor"
592238,"Brandon Cumpton"
430586,"Ezequiel Astacio"
466948,"Jean Machi"
642203,"Taylor Widener"
133260,"Jesus Sanchez"
