"","pitcher_id","year","pitches","stuff_rv_70","pitch_rv_150"
"3831",641745,2021,2315,0.034,0.317
"3832",641755,2021,1117,-0.368,0.528
"3833",641771,2021,1414,0.272,1.643
"3834",641778,2021,1857,0.553,1.001
"3835",641793,2021,968,-0.078,0.07
"3836",641816,2021,3168,-0.129,0.062
"3837",641835,2021,643,-0.344,0.465
"3838",641851,2021,479,0.788,1.069
"3839",641871,2021,507,-0.49,-0.258
"3840",641907,2021,433,-0.128,0.74
"3841",641927,2021,1467,0.093,0.106
"3842",641941,2021,1084,-0.196,-0.187
"3843",641995,2021,14,0.62,3.802
"3844",642003,2021,127,-0.018,1.856
"3845",642028,2021,531,0.649,1.228
"3846",642048,2021,306,0.226,1.451
"3847",642068,2021,446,-0.141,0.931
"3848",642073,2021,228,0.588,0.749
"3849",642083,2021,530,0.125,0.398
"3850",642092,2021,1058,0.278,0.382
"3851",642100,2021,105,-0.116,-0.376
"3852",642121,2021,1018,-0.318,-0.176
"3853",642130,2021,713,0.028,1.214
"3854",642152,2021,1142,-0.249,0.407
"3855",642162,2021,1,NA,NA
"3856",642203,2021,1193,-0.056,0.797
"3857",642207,2021,951,-1.24,-0.528
"3858",642232,2021,2345,0.814,0.973
"3859",642233,2021,311,0.002,1.696
"3860",642336,2021,28,0.623,3.246
"3861",642397,2021,1120,-1.08,-0.115
"3862",642528,2021,1014,-1.172,-1.342
"3863",642545,2021,836,0.374,1.036
"3864",642547,2021,2207,-0.046,0.807
"3865",642659,2021,34,-0.397,1.473
"3866",642701,2021,850,-0.101,0.661
"3867",642727,2021,4,0.683,1.675
"3868",642758,2021,174,0.199,0.783
"3869",642759,2021,117,-0.511,0.646
"3870",642770,2021,64,-0.496,-0.123
"3871",642851,2021,6,NA,NA
"3872",643230,2021,480,0.523,1.316
"3873",643256,2021,920,0.249,0.034
"3874",643290,2021,796,0.348,0.573
"3875",643316,2021,826,-0.185,0.726
"3876",643327,2021,88,-0.072,1.635
"3877",643338,2021,1260,-0.194,-0.515
"3878",643377,2021,1295,0.524,0.803
"3879",643400,2021,182,-0.223,0.923
"3880",643493,2021,106,0.116,-0.155
"3881",643511,2021,1071,-0.323,-0.714
"3882",643615,2021,160,0.41,0.592
"3883",643778,2021,386,0.761,1.887
"3884",645261,2021,3062,-0.88,-0.903
"3885",646242,2021,235,0.732,0.999
"3886",647315,2021,902,-0.318,0.245
"3887",649144,2021,742,1.055,1.644
"3888",650347,2021,209,0.784,1.869
"3889",650382,2021,715,0.102,0.495
"3890",650496,2021,980,0.395,1.222
"3891",650530,2021,730,0.04,1.857
"3892",650556,2021,670,-0.396,0.629
"3893",650633,2021,877,-0.312,-0.232
"3894",650644,2021,1797,0.419,0.661
"3895",650668,2021,414,0.689,1.385
"3896",650671,2021,494,-0.033,0.403
"3897",650828,2021,578,-0.496,-0.131
"3898",650893,2021,1173,-0.338,0.377
"3899",650895,2021,860,-0.747,-0.195
"3900",650911,2021,206,-0.201,0.715
"3901",650959,2021,498,0.542,0.776
"3902",655889,2021,295,-0.577,0.451
"3903",656061,2021,636,-1.159,-0.188
"3904",656186,2021,22,-0.595,-1.233
"3905",656212,2021,641,0.727,1.462
"3906",656232,2021,833,0.372,0.697
"3907",656240,2021,90,0.737,2.357
"3908",656266,2021,283,0.192,0.524
"3909",656288,2021,1062,-0.445,0.004
"3910",656290,2021,73,0.881,2.484
"3911",656302,2021,2929,-0.195,0.357
"3912",656322,2021,689,-0.832,-0.811
"3913",656353,2021,299,0.168,0.7
"3914",656354,2021,443,0.519,1.09
"3915",656420,2021,927,-0.315,0.215
"3916",656427,2021,1343,0.12,0.613
"3917",656457,2021,591,0.575,0.903
"3918",656458,2021,725,0.341,0.959
"3919",656464,2021,522,0.106,0.963
"3920",656529,2021,1253,0.037,1.226
"3921",656546,2021,1259,0.306,1.166
"3922",656548,2021,653,-0.025,0.505
"3923",656557,2021,1039,-0.36,0.142
"3924",656578,2021,197,0.429,1.39
"3925",656605,2021,1727,0.822,1.13
"3926",656620,2021,191,-0.313,0.783
"3927",656629,2021,1087,-0.298,-0.974
"3928",656638,2021,610,-0.369,0.895
"3929",656641,2021,82,0.369,0.845
"3930",656685,2021,901,-0.144,0.388
"3931",656686,2021,335,0.171,1.01
"3932",656725,2021,49,-0.286,-0.038
"3933",656730,2021,454,0.208,0.506
"3934",656731,2021,1538,0.129,0.402
"3935",656756,2021,2443,0.093,0.114
"3936",656793,2021,303,-0.743,1.043
"3937",656794,2021,584,0.031,0.846
"3938",656803,2021,93,-0.651,-0.412
"3939",656818,2021,265,0.206,0.708
"3940",656849,2021,1112,0.636,1.444
"3941",656876,2021,1174,-0.008,-0.472
"3942",656887,2021,370,0.315,0.59
"3943",656945,2021,975,-0.475,0.896
"3944",656954,2021,1344,0.044,1.143
"3945",656970,2021,52,1.02,3.359
"3946",656981,2021,227,0.242,0.943
"3947",657006,2021,938,0.454,0.973
"3948",657024,2021,555,-0.264,-0.379
"3949",657031,2021,751,-0.176,0.67
"3950",657044,2021,441,-0.809,-1.296
"3951",657053,2021,800,0.155,1.409
"3952",657093,2021,938,0.721,1.188
"3953",657097,2021,526,-0.205,0.444
"3954",657140,2021,55,0.873,2.227
"3955",657141,2021,110,0.694,2.465
"3956",657228,2021,209,-0.066,0.167
"3957",657240,2021,216,-0.442,-0.804
"3958",657248,2021,443,0.646,1.003
"3959",657277,2021,2157,0.069,0.227
"3960",657376,2021,141,0.286,0.618
"3961",657508,2021,184,-0.016,0.822
"3962",657610,2021,58,0.245,1.731
"3963",657612,2021,918,-0.46,-0.431
"3964",657624,2021,67,0.194,0.244
"3965",657697,2021,26,0.138,2.731
"3966",657746,2021,404,0.224,0.188
"3967",657756,2021,43,0.553,0.784
"3968",658305,2021,273,-0.117,1.31
"3969",658431,2021,134,-0.194,1.748
"3970",658551,2021,368,-0.184,1.276
"3971",658648,2021,84,0.13,0.677
"3972",659275,2021,819,-0.376,0.187
"3973",660271,2021,2001,-0.279,0.346
"3974",660365,2021,588,0.198,1.083
"3975",660422,2021,60,-0.725,1.491
"3976",660546,2021,442,-0.327,0.754
"3977",660600,2021,216,0.002,1.621
"3978",660623,2021,1467,-0.213,0.28
"3979",660761,2021,1552,0.339,0.511
"3980",660813,2021,517,-1.252,-1.412
"3981",660825,2021,52,0.515,0.229
"3982",660853,2021,689,-0.196,0.275
"3983",660896,2021,864,-0.661,-0.34
"3984",660906,2021,119,0.44,1.777
"3985",661255,2021,200,0.084,0.929
"3986",661269,2021,1801,0.58,0.732
"3987",661383,2021,138,0.044,0.922
"3988",661403,2021,1014,-1.048,-1.371
"3989",661440,2021,145,0.02,0.724
"3990",661527,2021,63,0.163,0.499
"3991",661563,2021,511,-0.548,-0.032
"3992",662253,2021,17,-0.851,0.47
"3993",663366,2021,262,0.096,1.025
"3994",663372,2021,136,0.417,1.62
"3995",663378,2021,82,0.557,2.583
"3996",663399,2021,213,0.058,0.976
"3997",663423,2021,540,0.432,0.619
"3998",663432,2021,659,-0.714,0.134
"3999",663460,2021,2177,0.81,1.367
"4000",663465,2021,2028,0.403,0.939
"4001",663474,2021,1949,0.363,0.886
"4002",663531,2021,814,0.632,1.013
"4003",663554,2021,2335,-0.077,0.556
"4004",663556,2021,1792,-0.125,-0.157
"4005",663558,2021,128,-0.252,1.2
"4006",663559,2021,542,-0.066,0.471
"4007",663567,2021,122,0.025,0.665
"4008",663574,2021,755,-0.079,0.881
"4009",663734,2021,582,0.486,1.463
"4010",663738,2021,1242,0.4,0.859
"4011",663753,2021,500,-0.004,1.182
"4012",663765,2021,1138,0.503,0.961
"4013",663770,2021,482,0.093,0.82
"4014",663776,2021,1416,0.062,0.803
"4015",663804,2021,623,0.117,1.102
"4016",663853,2021,4,NA,NA
"4017",663855,2021,202,-1.518,-0.184
"4018",663878,2021,298,-0.441,0.568
"4019",663903,2021,2267,0.339,0.594
"4020",663959,2021,79,0.768,1.155
"4021",663978,2021,1742,-0.002,-0.004
"4022",663986,2021,1150,0.052,-0.048
"4023",663992,2021,305,0.073,0.069
"4024",664042,2021,447,-0.007,0.478
"4025",664045,2021,435,0.984,1.448
"4026",664054,2021,308,-0.055,1.114
"4027",664062,2021,982,0.363,1.485
"4028",664074,2021,706,0.687,0.901
"4029",664076,2021,352,0.436,1.018
"4030",664092,2021,403,0.109,0.718
"4031",664123,2021,222,-0.272,-0.806
"4032",664126,2021,723,-1.041,-1.313
"4033",664129,2021,209,0.217,1.095
"4034",664139,2021,101,-0.232,0.747
"4035",664141,2021,1838,0.388,0.583
"4036",664157,2021,91,0.655,-0.263
"4037",664192,2021,639,0.491,1.114
"4038",664196,2021,64,0.67,0.135
"4039",664199,2021,740,-0.325,0.166
"4040",664208,2021,1148,-0.187,0.117
"4041",664285,2021,2073,-0.109,0.727
"4042",664294,2021,57,-0.34,0.099
"4043",664299,2021,1774,0.087,0.686
"4044",664337,2021,239,0.63,1.403
"4045",664353,2021,1483,0.225,-0.2
"4046",664584,2021,78,-0.435,0.167
"4047",664682,2021,146,0.699,2.077
"4048",664714,2021,268,-0.005,-0.389
"4049",664776,2021,521,-0.448,0.238
"4050",664789,2021,1,NA,NA
"4051",664852,2021,61,0.241,1.846
"4052",664854,2021,793,-0.384,0.293
"4053",664875,2021,319,-0.339,1.05
"4054",664918,2021,647,0.683,0.887
"4055",664948,2021,856,0.682,1.336
"4056",665152,2021,943,0.475,0.563
"4057",665620,2021,153,0.073,1.081
"4058",665621,2021,56,-0.249,1.114
"4059",665625,2021,64,-0.413,1.546
"4060",665645,2021,194,-0.116,0.073
"4061",665661,2021,82,-0.391,0.875
"4062",665665,2021,180,0.5,0.484
"4063",665733,2021,172,0.204,0.856
"4064",665759,2021,144,-0.107,-0.413
"4065",665795,2021,466,-0.323,1.101
"4066",665854,2021,541,0.409,1.938
"4067",665896,2021,84,-0.336,0.352
"4068",666120,2021,1966,0.094,1.014
"4069",666129,2021,590,0.663,1.599
"4070",666159,2021,1389,0.273,0.62
"4071",666168,2021,414,-0.051,0.735
"4072",666200,2021,1694,-0.608,0.634
"4073",666201,2021,1528,0.099,0.81
"4074",666205,2021,665,0.345,1.482
"4075",666619,2021,52,-0.548,0.136
"4076",666808,2021,447,-0.926,-0.6
"4077",666818,2021,68,-0.606,0.961
"4078",667297,2021,445,0.058,0.276
"4079",667373,2021,29,0.426,1.224
"4080",667376,2021,467,-0.147,0.747
"4081",667463,2021,682,0.063,0.292
"4082",667465,2021,85,0.982,0.876
"4083",667498,2021,455,0.656,0.735
"4084",667725,2021,188,0.32,1.095
"4085",668665,2021,48,0.293,0.734
"4086",668676,2021,2185,0.388,0.757
"4087",668678,2021,2082,-0.026,0.327
"4088",668687,2021,354,-0.455,0.406
"4089",668820,2021,664,0.1,0.942
"4090",668941,2021,171,-0.254,-0.749
"4091",668968,2021,130,0.127,1.42
"4092",669060,2021,1117,0.439,0.582
"4093",669135,2021,197,0.727,1.406
"4094",669145,2021,1003,0.543,1.207
"4095",669160,2021,364,-0.7,-0.892
"4096",669169,2021,249,0.765,1.302
"4097",669203,2021,2552,-0.641,-0.694
"4098",669211,2021,1746,0.137,0.43
"4099",669212,2021,1385,0.503,0.277
"4100",669214,2021,242,0.572,1.432
"4101",669276,2021,29,-0.39,-1.018
"4102",669294,2021,460,0.519,0.874
"4103",669302,2021,2103,-0.054,0.681
"4104",669330,2021,856,-0.375,-0.686
"4105",669358,2021,197,-0.54,-1.281
"4106",669373,2021,2437,-0.163,0.113
"4107",669395,2021,109,-0.51,-0.111
"4108",669424,2021,243,0.254,1.113
"4109",669432,2021,2040,-0.326,-0.1
"4110",669456,2021,1535,-0.007,0.415
"4111",669459,2021,176,-0.064,0.84
"4112",669618,2021,436,-0.431,0.166
"4113",669622,2021,967,-0.385,0.43
"4114",669674,2021,717,0.486,1.125
"4115",669735,2021,489,-0.37,0.571
"4116",669912,2021,106,0.237,0.131
"4117",669935,2021,421,0.127,1.476
"4118",669952,2021,754,-0.012,0.236
"4119",670050,2021,72,-1.067,0.353
"4120",670056,2021,347,-0.015,0.44
"4121",670057,2021,46,1.219,2.06
"4122",670087,2021,80,0.23,1.207
"4123",670090,2021,225,-0.777,-0.189
"4124",670167,2021,56,-0.463,0.081
"4125",670280,2021,912,-0.374,-0.485
"4126",670456,2021,393,0.34,0.76
"4127",670550,2021,114,0.387,1.679
"4128",670766,2021,144,1.078,2.67
"4129",670912,2021,1071,0.41,1.536
"4130",670950,2021,974,-0.315,0.834
"4131",670955,2021,354,-0.232,1.125
"4132",670970,2021,80,-0.264,-1.114
"4133",670990,2021,425,-0.881,0.938
"4134",671345,2021,195,-0.087,1.728
"4135",671790,2021,106,0.059,0.992
"4136",672282,2021,370,0.317,1.132
"4137",672335,2021,435,0.033,0.854
"4138",672391,2021,12,-0.581,-1.388
"4139",672578,2021,1420,-0.279,0.131
"4140",672582,2021,68,0.491,1.306
"4141",672710,2021,46,0.71,0.579
"4142",672715,2021,1257,-0.546,-0.238
"4143",672851,2021,94,-0.332,1.982
"4144",674944,2021,356,0.259,0.939
"4145",675911,2021,38,-0.466,-0.957
"4146",675912,2021,565,0.963,1.61
"4147",675916,2021,974,-0.207,0.38
"4148",675921,2021,926,-0.031,1.097
"4149",675971,2021,20,1.125,3.683
"4150",676050,2021,375,0.472,0.689
"4151",676051,2021,1036,-0.29,0.461
"4152",676083,2021,245,0.526,0.515
"4153",676103,2021,11,-0.445,3.182
"4154",676220,2021,219,0.319,0.992
"4155",676265,2021,347,0.109,1.534
"4156",676424,2021,199,0.686,1.333
"4157",676477,2021,1075,-0.32,-0.425
"4158",676596,2021,1530,-0.151,-0.044
"4159",676604,2021,494,0.265,0.919
"4160",676606,2021,254,1.358,1.964
"4161",676617,2021,42,1.275,3.107
"4162",676684,2021,551,0.175,0.826
"4163",676709,2021,142,0.108,0.969
"4164",676710,2021,57,0.286,-0.348
"4165",676755,2021,90,0.163,1.278
"4166",676766,2021,54,-0.991,0.417
"4167",676831,2021,357,-0.01,0.439
"4168",676840,2021,1211,0.123,0.273
"4169",676879,2021,518,-0.344,0.296
"4170",676886,2021,88,-0.348,1.149
"4171",676969,2021,876,0.034,1.091
"4172",676979,2021,897,-0.322,0.355
"4173",677651,2021,2479,0.192,0.775
"4174",677865,2021,252,0.109,0.529
"4175",677960,2021,1601,0.147,0.829
"4176",677976,2021,715,0.083,0.527
"4177",680686,2021,1190,-0.313,0.74
"4178",680692,2021,15,0.016,1.695
"4179",680704,2021,599,-0.502,0.035
"4180",681806,2021,478,0.166,0.614
"4181",681810,2021,281,0.132,0.71
"4182",681867,2021,40,1.054,1.955
"4183",681911,2021,644,-0.383,-0.291
"4184",683232,2021,447,-0.224,0.376
"4185",685503,2021,677,0.459,1.525
